task,model,fraction,seed,rmse_target,mae_target,r2_target,rmse_raw,mae_raw,medape_percent,p95ape_percent,param_count,train_time_s,wall_time_s,n_train,n_test
I_photo,dkan,0.05,43,0.0091637941413549,0.006953251849385326,0.8439455639719599,1.0199816669354548e-05,7.840350064713131e-06,1.2786243839082454,4.296500307973033,952,1.612041800050065,1.6217973999446258,89,768
I_photo,bkan,0.05,43,0.01101553069215641,0.008149826802755101,0.7745053100984004,1.2090166479106025e-05,9.131219073818329e-06,1.342628134799981,5.824450133141555,1664,3.3263670000014827,3.4458329000044614,89,768
I_photo,mlp_n,0.05,43,0.005263338548635431,0.004275286435858359,0.9485188688431226,5.9057651971758315e-06,4.83366835387535e-06,0.8588130413411702,2.4566044531602413,769,0.22308599995449185,0.22505410003941506,89,768
I_photo,mlp_l,0.05,43,0.005105362881452367,0.004141908227848017,0.9515628365220583,5.732278574751424e-06,4.686206572308131e-06,0.8510418629911785,2.313196354354465,2561,0.21751680003944784,0.22005330002866685,89,768
I_photo,dkan,0.05,44,0.008003993392113305,0.0056667364166499675,0.8809473923422037,8.889837646306815e-06,6.389830274046806e-06,0.9361436251084467,3.80336343733699,952,1.663866400020197,1.6740181000204757,89,768
I_photo,bkan,0.05,44,0.01021978156504217,0.0076506271910457965,0.8059075257639658,1.1294215354222077e-05,8.602156772364147e-06,1.342188859261964,5.0231979687033155,1664,3.356794400024228,3.4831008000764996,89,768
I_photo,mlp_n,0.05,44,0.005458195159838859,0.0042121063853454155,0.9446364934095564,6.102365415332386e-06,4.762877684102166e-06,0.7647128623584094,2.3960581820465605,769,0.236354099935852,0.2394950999878347,89,768
I_photo,mlp_l,0.05,44,0.005153913738289551,0.004040627877939158,0.9506372029278181,5.773353566275345e-06,4.572445749193086e-06,0.7484587519954594,2.3538098046823537,2561,0.24858220003079623,0.251011100015603,89,768
I_photo,dkan,0.1,42,0.005395197483519543,0.00403667149816726,0.9459071129063983,6.02859069520135e-06,4.555998510067653e-06,0.7179846338169271,2.4518473781687966,952,2.099788299994543,2.1094225000124425,179,768
I_photo,bkan,0.1,42,0.005001476225586627,0.003896175903709278,0.9535140311343462,5.624728946737714e-06,4.411533678265503e-06,0.7204187294874136,2.3705995816979164,1664,6.2233170999679714,6.3491844000527635,179,768
I_photo,mlp_n,0.1,42,0.005013602299484125,0.004116476775064818,0.9532883475145926,5.647549372330723e-06,4.66391318068681e-06,0.82872254541356,2.2336634344788764,769,0.25058350001927465,0.2529944999841973,179,768
I_photo,mlp_l,0.1,42,0.005001710327648935,0.004130841709426541,0.9535096793328482,5.636669995063907e-06,4.683086629912227e-06,0.8307577235348753,2.1887395634964073,2561,0.24256259994581342,0.24499949999153614,179,768
I_photo,dkan,0.1,43,0.007136078206470964,0.005217295501045178,0.9053665503846882,7.86152868735409e-06,5.8455979852556695e-06,0.8638490198865892,3.5033307022526956,952,2.2751615999732167,2.2852176999440417,179,768
I_photo,bkan,0.1,43,0.005413995072902992,0.0041236721320088675,0.9455295225607248,5.9808709964087315e-06,4.636309590725191e-06,0.77142204589878,2.543563835351257,1664,6.397062600008212,6.516037299996242,179,768
I_photo,mlp_n,0.1,43,0.004681248242241272,0.003893532584634952,0.9592761514674425,5.274892367288256e-06,4.412272443053077e-06,0.8020082420684658,2.110813068972674,769,0.21687949995975941,0.21900589996948838,179,768
I_photo,mlp_l,0.1,43,0.00463345928814539,0.0038719711870279414,0.960103373738712,5.234580851517981e-06,4.3940856532742036e-06,0.7975064544151818,2.0018381953403317,2561,0.23591759998816997,0.2379689000081271,179,768
I_photo,dkan,0.1,44,0.005688326679917081,0.004277761446150213,0.9398695395652463,6.4222604987658186e-06,4.840554681762461e-06,0.7339622136189633,2.7995296108367067,952,2.1912279999814928,2.20083510002587,179,768
I_photo,bkan,0.1,44,0.005214882215785803,0.0041326377209636245,0.9494624158856332,5.847128655467577e-06,4.6771920671562395e-06,0.794440481032354,2.4028139163638658,1664,6.2840276000788435,6.412505499902181,179,768
I_photo,mlp_n,0.1,44,0.004856301920192837,0.0039542720688041265,0.9561734960551672,5.489681046429378e-06,4.491842709980293e-06,0.8194966399865333,2.1328992011223216,769,0.23908750002738088,0.24129040003754199,179,768
I_photo,mlp_l,0.1,44,0.0047871098279988885,0.003934634151858956,0.9574134702372987,5.415908991912399e-06,4.468995001932842e-06,0.7954199431047868,2.099434246216711,2561,0.2741680999752134,0.2764380000298843,179,768
I_photo,dkan,0.25,42,0.0042252360848888185,0.0030332538388450903,0.9668237397001975,4.712701079772516e-06,3.417438968842138e-06,0.5310077583606254,1.907012719364914,952,2.594279400072992,2.604656200041063,448,768
I_photo,bkan,0.25,42,0.004122956405505955,0.003327040413675019,0.9684104852240288,4.674129938671245e-06,3.779239174072619e-06,0.6712171836173491,1.7750071021037988,1664,14.68035769998096,14.807935799937695,448,768
I_photo,mlp_n,0.25,42,0.004712718635596262,0.0038842127133387667,0.9587267666346843,5.306540099813674e-06,4.40252708414775e-06,0.8174453652159924,2.099934268564008,769,0.24174420000053942,0.24413720006123185,448,768
I_photo,mlp_l,0.25,42,0.004698320706385684,0.0038762384356255133,0.9589785709058495,5.299380457645136e-06,4.397162493209026e-06,0.8185501033418192,2.0766002419754677,2561,0.24667639995459467,0.24892980000004172,448,768
I_photo,dkan,0.25,43,0.004441096122201116,0.0032986163649572236,0.9633473132130875,4.906538286968477e-06,3.697197494467636e-06,0.5829069168809692,2.167834094653546,952,2.525463000056334,2.5378094000043347,448,768
I_photo,bkan,0.25,43,0.004282576868970759,0.003486621514738874,0.9659171578295173,4.838505454681806e-06,3.957180250997712e-06,0.6920321933152519,1.931698209781747,1664,14.530046400032006,14.66203830006998,448,768
