task,method,split,axis,reference_derivative,prediction_derivative,derivative_std,source,abs_derivative_error
I_photo,bayesian_kan_vi,test,-1.0,-0.025343186927074157,-0.026562971558148626,0.002791692972514612,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0012197846310744685
I_photo,bayesian_kan_vi,test,-1.0,-0.026935462352975392,-0.0266863588776334,0.003283277044182708,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.000249103475341992
I_photo,bayesian_kan_vi,test,-2.4000000000000004,-0.01196736964021028,-0.012128554602541256,0.002384034484632011,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.00016118496233097704
I_photo,bayesian_kan_vi,test,-3.0,-0.009035924625235836,-0.005301776644942315,0.003118132829950287,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.003734147980293521
I_photo,bayesian_kan_vi,test,-1.6,-0.017717731131492442,-0.018086970595122154,0.0028865591485543263,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0003692394636297114
I_photo,bayesian_kan_vi,test,-2.4000000000000004,-0.01219421974828272,-0.01190909067355578,0.0026024447195211703,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0002851290747269402
I_photo,bayesian_kan_vi,test,-2.8000000000000003,-0.00964050047899967,-0.008209264236873598,0.002266385769943125,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0014312362421260716
I_photo,bayesian_kan_vi,test,-0.4,-0.04716600693411088,-0.04650734886138204,0.0050153988968409955,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0006586580727288432
I_photo,bayesian_kan_vi,test,-2.4000000000000004,-0.011378702324256196,-0.010558764645309344,0.002359678715079315,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0008199376789468516
I_photo,bayesian_kan_vi,test,-2.2,-0.012463402723682293,-0.011445763609902954,0.0022109933804111844,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0010176391137793391
I_photo,bayesian_kan_vi,test,-1.0,-0.027132291448898727,-0.02721488688083786,0.0033128181482217018,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,8.259543193913504e-05
I_photo,bayesian_kan_vi,test,-2.8000000000000003,-0.01053628759325953,-0.01028758903189969,0.0024904281320467453,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0002486985613598409
I_photo,bayesian_kan_vi,test,0.0,-0.08129614081562764,-0.06772111023470605,0.007875265907306929,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.01357503058092159
I_photo,bayesian_kan_vi,test,-2.0,-0.014230858906257637,-0.014773867098772462,0.002772566853591252,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0005430081925148246
I_photo,bayesian_kan_vi,test,-2.8000000000000003,-0.010385098961583239,-0.009408595225406588,0.0025131332216073335,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.000976503736176651
I_photo,bayesian_kan_vi,test,-2.6,-0.011316065503987005,-0.012323633617766679,0.0022275935986988864,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0010075681137796735
I_photo,bayesian_kan_vi,test,-2.4000000000000004,-0.011892513762809642,-0.011364843745811946,0.002660766399683408,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0005276700169976958
I_photo,bayesian_kan_vi,test,-1.6,-0.017788183613218322,-0.017105750479085236,0.0029887863325180233,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0006824331341330862
I_photo,bayesian_kan_vi,test,-0.6000000000000001,-0.037391327937728036,-0.03677535079956215,0.0036008891013402282,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0006159771381658852
I_photo,bayesian_kan_vi,test,-1.6,-0.01805204618851519,-0.016692228148769056,0.002746930497332019,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0013598180397461357
I_photo,bayesian_kan_vi,test,-2.6,-0.01095826977911507,-0.01172818477593979,0.002097531477886282,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.00076991499682472
I_photo,bayesian_kan_vi,test,-1.6,-0.017223822399952127,-0.018334318834578672,0.003122052209172476,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0011104964346265456
I_photo,bayesian_kan_vi,test,-1.8,-0.01584049521643749,-0.01567046442687994,0.0026706639116602167,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.00017003078955754938
I_photo,bayesian_kan_vi,test,-1.2000000000000002,-0.022852703776193195,-0.021601155840879717,0.0026800003920467645,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0012515479353134781
I_photo,bayesian_kan_vi,test,-0.2,-0.06019232267393981,-0.06192331257136135,0.005984389803282921,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0017309898974215351
I_photo,bayesian_kan_vi,test,-2.2,-0.013426986483588976,-0.01415222883561052,0.0024372950723333194,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0007252423520215431
I_photo,bayesian_kan_vi,test,-2.0,-0.014784347642400775,-0.015151964756943751,0.002999329398462787,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.00036761711454297644
I_photo,bayesian_kan_vi,test,-1.0,-0.02649544909544055,-0.025770159373977163,0.0027908226717419634,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.000725289721463386
I_photo,bayesian_kan_vi,test,-0.6000000000000001,-0.038413613401372615,-0.03812399990476885,0.003808462633176229,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0002896134966037661
I_photo,bayesian_kan_vi,test,-1.2000000000000002,-0.02302359486503036,-0.021040940756730266,0.002836482742385549,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.001982654108300095
I_photo,bayesian_kan_vi,test,-2.6,-0.011111017754947383,-0.011555996831079888,0.0023332608942677295,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0004449790761325047
I_photo,bayesian_kan_vi,test,-2.0,-0.014488914224761729,-0.014195551471985793,0.002825010806676719,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0002933627527759355
I_photo,bayesian_kan_vi,test,-1.8,-0.015569039527516537,-0.01498772840351463,0.0024184030947192177,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.000581311124001907
I_photo,bayesian_kan_vi,test,-0.4,-0.044673450786586244,-0.042675550054037684,0.00441354602771043,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0019979007325485604
I_photo,bayesian_kan_vi,test,0.0,-0.08311158693518195,-0.06642034360268849,0.00817222873095914,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.016691243332493458
I_photo,bayesian_kan_vi,test,-3.0,-0.008936070739760993,-0.0051125733909373056,0.003290857108700142,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0038234973488236873
I_photo,bayesian_kan_vi,test,-1.8,-0.015272291653362302,-0.017316910797016284,0.0026376841927240047,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.002044619143653982
I_photo,bayesian_kan_vi,test,-2.8000000000000003,-0.010331203658592969,-0.010502995796356026,0.0025035589420999657,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.00017179213776305664
I_photo,bayesian_kan_vi,test,-2.4000000000000004,-0.011759279058953354,-0.012688738956422063,0.002773687592897395,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0009294598974687093
I_photo,bayesian_kan_vi,test,-3.0,-0.009528176674615807,-0.005979507379767726,0.003724544516283629,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.003548669294848081
I_photo,bayesian_kan_vi,test,-0.6000000000000001,-0.03621348647676648,-0.03679518916651747,0.0036274354360707178,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0005817026897509958
I_photo,bayesian_kan_vi,test,0.0,-0.07833542131655236,-0.06853048543354608,0.008085781261020053,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.00980493588300628
I_photo,bayesian_kan_vi,test,-1.4,-0.02069851171641446,-0.020259666025231042,0.0023773872723824164,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.00043884569118341626
I_photo,bayesian_kan_vi,test,-0.2,-0.06266307856043163,-0.0652640915013319,0.006414391509704386,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.002601012940900274
I_photo,bayesian_kan_vi,test,-2.8000000000000003,-0.010164228486827298,-0.00939914480032909,0.0021853521289626637,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0007650836864982087
I_photo,bayesian_kan_vi,test,-1.8,-0.015203437875397796,-0.014681957184971842,0.002501457777170103,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0005214806904259538
I_photo,bayesian_kan_vi,test,-0.8,-0.029806716428824487,-0.030238832249628943,0.003501662616028223,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.00043211582080445593
I_photo,bayesian_kan_vi,test,-1.6,-0.01835993518260537,-0.018964720757463575,0.0028510697371522506,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0006047855748582062
I_photo,bayesian_kan_vi,test,-0.6000000000000001,-0.03695383485806403,-0.03412064204391688,0.0035682777222643437,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0028331928141471507
I_photo,bayesian_kan_vi,test,-1.6,-0.017709378625916372,-0.01736870574230174,0.0031130923957594487,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.00034067288361463305
I_photo,bayesian_kan_vi,test,-2.8000000000000003,-0.010473064583633729,-0.010866673362882724,0.0027630248425705955,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.00039360877924899534
I_photo,bayesian_kan_vi,test,0.0,-0.07983869016200984,-0.06120521400631063,0.007785725362457496,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.018633476155699207
I_photo,bayesian_kan_vi,test,-0.6000000000000001,-0.03763604392485931,-0.03787303801418164,0.003741371921102611,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.00023699408932233157
I_photo,bayesian_kan_vi,test,0.0,-0.0776351390246326,-0.05947055839357993,0.007945869306520272,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.01816458063105266
I_photo,bayesian_kan_vi,test,-2.0,-0.014152731042877065,-0.014500436104157317,0.00288846816613656,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.00034770506128025194
I_photo,bayesian_kan_vi,test,-2.4000000000000004,-0.0114698998338163,-0.012011194092104865,0.002619615158155808,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0005412942582885653
I_photo,bayesian_kan_vi,test,-1.4,-0.02004994963430029,-0.018260710096954083,0.002834485655592361,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0017892395373462072
I_photo,bayesian_kan_vi,test,-2.2,-0.01284432514828815,-0.013499272900139695,0.002624535168647172,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0006549477518515458
I_photo,bayesian_kan_vi,test,-2.2,-0.013129350991242461,-0.013730814436676684,0.0024130893792462887,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0006014634454342225
I_photo,bayesian_kan_vi,test,0.0,-0.08401480881667567,-0.06813814239751735,0.007506811765793823,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.015876666419158317
I_photo,bayesian_kan_vi,test,-2.6,-0.010832549312718598,-0.011760246913811992,0.002305204715998724,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0009276976010933937
I_photo,bayesian_kan_vi,test,-1.2000000000000002,-0.022825947790249046,-0.02074282743259235,0.002974408514692756,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0020831203576566967
I_photo,bayesian_kan_vi,test,-2.0,-0.014411908372451876,-0.01424049660653243,0.0027869802340097834,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0001714117659194457
I_photo,bayesian_kan_vi,test,-2.6,-0.011005347153801637,-0.010441895975881868,0.0022118935474712115,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0005634511779197687
I_photo,bayesian_kan_vi,test,-2.6,-0.011193002739332769,-0.012548213367771996,0.002320971132368506,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0013552106284392268
I_photo,bayesian_kan_vi,test,-0.2,-0.05939146735262746,-0.06565690537831298,0.0057932963534889715,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.006265438025685521
I_photo,bayesian_kan_vi,test,-0.4,-0.045987256631562445,-0.04174394617438316,0.004672427757819662,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.004243310457179288
I_photo,bayesian_kan_vi,test,-2.0,-0.013846222470013103,-0.01437251005115154,0.0028658044525073528,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0005262875811384363
I_photo,bayesian_kan_vi,test,-3.0,-0.009201384616357444,-0.005402384038787936,0.0034471369712218963,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.003799000577569508
I_photo,bayesian_kan_vi,test,-0.4,-0.04711123484090507,-0.04699290759213564,0.005072547609692677,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.00011832724876943007
I_photo,bayesian_kan_vi,test,-2.8000000000000003,-0.010019025687379113,-0.009781168085804521,0.002489352342163304,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.00023785760157459153
I_photo,bayesian_kan_vi,test,-0.8,-0.0297923781788878,-0.031154651335494717,0.0033981788032087547,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0013622731566069156
I_photo,bayesian_kan_vi,test,-0.8,-0.030862350701662322,-0.03136903766170669,0.003428520815785127,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0005066869600443696
I_photo,bayesian_kan_vi,test,-3.0,-0.009741608650495337,-0.005954191913158405,0.003605239205932596,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.003787416737336932
I_photo,bayesian_kan_vi,test,-2.0,-0.014436392920520902,-0.015091329445839761,0.0028901486376531798,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0006549365253188597
I_photo,bayesian_kan_vi,test,-2.0,-0.014598101092712312,-0.01374262447342661,0.0028500028228879816,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0008554766192857017
I_photo,bayesian_kan_vi,test,-0.4,-0.045783283594309054,-0.043106285373614675,0.004405306254735694,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0026769982206943793
I_photo,bayesian_kan_vi,test,-1.0,-0.026190578985067603,-0.02506442471242288,0.002931541259073436,<REPO_ROOT>/artifacts\results\device_modeling\I-photo-bayes-results\model_checkpoint.pt,0.0011261542726447235
AC_Response,bayesian_kan_vi,test,0.1995262314968882,-0.18509375655565047,-0.40218113107510384,0.11961337980467616,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.21708737451945337
AC_Response,bayesian_kan_vi,test,0.7943282347242822,-0.6611746320213492,-0.7730779756288734,0.06141129213535311,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.11190334360752419
AC_Response,bayesian_kan_vi,test,31.622776601683796,-0.045848904225095355,-2.171332697198749e-08,2.7409128945580837e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.045848882511768385
AC_Response,bayesian_kan_vi,test,7.943282347242822,-0.2404539557853147,-0.0001474367852557484,1.9747747713227653e-05,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.24030651900005895
AC_Response,bayesian_kan_vi,test,0.3981071705534968,-0.3557428427292414,-0.6830579408355826,0.08367299378939928,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.3273150981063412
AC_Response,bayesian_kan_vi,test,0.2511886431509582,-0.21787298789322682,-0.46943507223925873,0.09642229298708549,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2515620843460319
